Departure,Destination,Date,Departure time,Arrival time,Flightnumber,Duration,Price
Brussels,Alicante,06/09/2023,16:05,18:35,HV9003,150,101.0
Brussels,Alicante,07/09/2023,06:50,09:15,HV9003,145,73.0
Brussels,Alicante,08/09/2023,None,None,None,None,None
Brussels,Alicante,09/09/2023,16:20,18:50,HV9003,150,101.0
Brussels,Alicante,10/09/2023,17:25,19:55,HV9003,150,82.0
Brussels,Alicante,11/09/2023,07:30,09:55,HV9121,145,73.0
Brussels,Alicante,12/09/2023,17:25,19:55,HV9003,150,73.0
Brussels,Alicante,13/09/2023,16:05,18:35,HV9003,150,101.0
Brussels,Alicante,14/09/2023,06:50,09:15,HV9003,145,112.0
Brussels,Alicante,15/09/2023,None,None,None,None,None
Brussels,Alicante,16/09/2023,16:20,18:50,HV9003,150,91.0
Brussels,Alicante,17/09/2023,17:25,19:55,HV9003,150,73.0
Brussels,Alicante,18/09/2023,07:30,09:55,HV9121,145,73.0
Brussels,Alicante,19/09/2023,17:25,19:55,HV9003,150,73.0
Brussels,Alicante,20/09/2023,16:05,18:35,HV9003,150,82.0
Brussels,Alicante,21/09/2023,06:50,09:15,HV9003,145,91.0
Brussels,Alicante,22/09/2023,None,None,None,None,None
Brussels,Alicante,23/09/2023,16:20,18:50,HV9003,150,91.0
Brussels,Alicante,24/09/2023,17:25,19:55,HV9003,150,82.0
Brussels,Alicante,25/09/2023,07:30,09:55,HV9121,145,65.0
Brussels,Alicante,26/09/2023,17:25,19:55,HV9003,150,91.0
Brussels,Alicante,27/09/2023,16:05,18:35,HV9003,150,65.0
Brussels,Alicante,28/09/2023,06:50,09:15,HV9003,145,82.0
Brussels,Alicante,29/09/2023,None,None,None,None,None
Brussels,Alicante,30/09/2023,16:20,18:50,HV9003,150,101.0
Brussels,Ibiza,01/04/2023,12:30,14:50,HV9009,140,268.0
Brussels,Ibiza,02/04/2023,None,None,None,None,None
Brussels,Ibiza,03/04/2023,06:30,08:55,HV9009,145,268.0
Brussels,Ibiza,04/04/2023,None,None,None,None,None
Brussels,Ibiza,05/04/2023,06:30,08:55,HV9009,145,88.0
Brussels,Ibiza,06/04/2023,None,None,None,None,None
Brussels,Ibiza,07/04/2023,17:20,19:45,HV9009,145,66.0
Brussels,Ibiza,08/04/2023,12:30,14:50,HV9009,140,129.0
Brussels,Ibiza,09/04/2023,None,None,None,None,None
Brussels,Ibiza,10/04/2023,06:30,08:55,HV9009,145,100.0
Brussels,Ibiza,11/04/2023,None,None,None,None,None
Brussels,Ibiza,12/04/2023,06:30,08:55,HV9009,145,66.0
Brussels,Ibiza,13/04/2023,None,None,None,None,None
Brussels,Ibiza,14/04/2023,17:20,19:45,HV9009,145,44.0
Brussels,Ibiza,15/04/2023,12:30,14:50,HV9009,140,66.0
Brussels,Ibiza,16/04/2023,None,None,None,None,None
Brussels,Ibiza,17/04/2023,06:30,08:55,HV9009,145,50.0
Brussels,Ibiza,18/04/2023,None,None,None,None,None
Brussels,Ibiza,19/04/2023,06:30,08:55,HV9009,145,44.0
Brussels,Ibiza,20/04/2023,None,None,None,None,None
Brussels,Ibiza,21/04/2023,17:20,19:45,HV9009,145,163.0
Brussels,Ibiza,22/04/2023,12:30,14:50,HV9009,140,182.0
Brussels,Ibiza,23/04/2023,None,None,None,None,None
Brussels,Ibiza,24/04/2023,06:30,08:55,HV9009,145,163.0
Brussels,Ibiza,25/04/2023,None,None,None,None,None
Brussels,Ibiza,26/04/2023,06:30,08:55,HV9009,145,146.0
Brussels,Ibiza,27/04/2023,None,None,None,None,None
Brussels,Ibiza,28/04/2023,17:20,19:45,HV9009,145,223.0
Brussels,Ibiza,29/04/2023,12:30,14:50,HV9009,140,292.0
Brussels,Ibiza,30/04/2023,None,None,None,None,None
Brussels,Ibiza,01/05/2023,06:30,08:55,HV9009,145,129.0
Brussels,Ibiza,02/05/2023,None,None,None,None,None
Brussels,Ibiza,03/05/2023,06:30,08:55,HV9009,145,88.0
Brussels,Ibiza,04/05/2023,None,None,None,None,None
Brussels,Ibiza,05/05/2023,17:20,19:45,HV9009,145,100.0
Brussels,Ibiza,06/05/2023,12:30,14:50,HV9009,140,146.0
Brussels,Ibiza,07/05/2023,None,None,None,None,None
Brussels,Ibiza,08/05/2023,06:30,08:55,HV9009,145,129.0
Brussels,Ibiza,09/05/2023,None,None,None,None,None
Brussels,Ibiza,10/05/2023,06:30,08:55,HV9009,145,129.0
Brussels,Ibiza,11/05/2023,None,None,None,None,None
Brussels,Ibiza,12/05/2023,17:20,19:45,HV9009,145,202.0
Brussels,Ibiza,13/05/2023,12:30,14:50,HV9009,140,223.0
Brussels,Ibiza,14/05/2023,None,None,None,None,None
Brussels,Ibiza,15/05/2023,06:30,08:55,HV9009,145,223.0
Brussels,Ibiza,16/05/2023,None,None,None,None,None
Brussels,Ibiza,17/05/2023,06:30,08:55,HV9009,145,321.0
Brussels,Ibiza,18/05/2023,None,None,None,None,None
Brussels,Ibiza,19/05/2023,17:20,19:45,HV9009,145,182.0
Brussels,Ibiza,20/05/2023,12:30,14:50,HV9009,140,163.0
Brussels,Ibiza,21/05/2023,None,None,None,None,None
Brussels,Ibiza,22/05/2023,06:30,08:55,HV9009,145,114.0
Brussels,Ibiza,23/05/2023,None,None,None,None,None
Brussels,Ibiza,24/05/2023,06:30,08:55,HV9009,145,182.0
Brussels,Ibiza,25/05/2023,None,None,None,None,None
Brussels,Ibiza,26/05/2023,17:20,19:45,HV9009,145,223.0
Brussels,Ibiza,27/05/2023,12:30,14:50,HV9009,140,292.0
Brussels,Ibiza,28/05/2023,None,None,None,None,None
Brussels,Ibiza,29/05/2023,06:30,08:55,HV9009,145,163.0
Brussels,Ibiza,30/05/2023,None,None,None,None,None
Brussels,Ibiza,31/05/2023,06:30,08:55,HV9009,145,129.0
Brussels,Ibiza,01/06/2023,None,None,None,None,None
Brussels,Ibiza,02/06/2023,17:20,19:45,HV9009,145,163.0
Brussels,Ibiza,03/06/2023,12:30,14:50,HV9009,140,182.0
Brussels,Ibiza,04/06/2023,None,None,None,None,None
Brussels,Ibiza,05/06/2023,06:30,08:55,HV9009,145,100.0
Brussels,Ibiza,06/06/2023,None,None,None,None,None
Brussels,Ibiza,07/06/2023,06:30,08:55,HV9009,145,146.0
Brussels,Ibiza,08/06/2023,None,None,None,None,None
Brussels,Ibiza,09/06/2023,17:20,19:45,HV9009,145,223.0
Brussels,Ibiza,10/06/2023,12:30,14:50,HV9009,140,163.0
Brussels,Ibiza,11/06/2023,None,None,None,None,None
Brussels,Ibiza,12/06/2023,06:30,08:55,HV9009,145,182.0
Brussels,Ibiza,13/06/2023,None,None,None,None,None
Brussels,Ibiza,14/06/2023,06:30,08:55,HV9009,145,100.0
Brussels,Ibiza,15/06/2023,None,None,None,None,None
Brussels,Ibiza,16/06/2023,17:20,19:45,HV9009,145,146.0
Brussels,Ibiza,17/06/2023,12:30,14:50,HV9009,140,129.0
Brussels,Ibiza,18/06/2023,None,None,None,None,None
Brussels,Ibiza,19/06/2023,06:30,08:55,HV9009,145,100.0
Brussels,Ibiza,20/06/2023,None,None,None,None,None
Brussels,Ibiza,21/06/2023,06:30,08:55,HV9009,145,163.0
Brussels,Ibiza,22/06/2023,None,None,None,None,None
Brussels,Ibiza,23/06/2023,17:20,19:45,HV9009,145,114.0
Brussels,Ibiza,24/06/2023,12:30,14:50,HV9009,140,146.0
Brussels,Ibiza,25/06/2023,None,None,None,None,None
Brussels,Ibiza,26/06/2023,06:30,08:55,HV9009,145,100.0
Brussels,Ibiza,27/06/2023,None,None,None,None,None
Brussels,Ibiza,28/06/2023,06:30,08:55,HV9009,145,114.0
Brussels,Ibiza,29/06/2023,None,None,None,None,None
Brussels,Ibiza,30/06/2023,16:50,19:15,HV9023,145,105.0
Brussels,Ibiza,01/07/2023,None,None,None,None,None
Brussels,Ibiza,02/07/2023,15:30,17:55,HV9009,145,208.0
Brussels,Ibiza,03/07/2023,15:35,18:00,HV9009,145,208.0
Brussels,Ibiza,04/07/2023,None,None,None,None,None
Brussels,Ibiza,05/07/2023,06:30,08:55,HV9009,145,208.0
Brussels,Ibiza,06/07/2023,None,None,None,None,None
Brussels,Ibiza,07/07/2023,16:50,19:15,HV9023,145,135.0
Brussels,Ibiza,08/07/2023,None,None,None,None,None
Brussels,Ibiza,09/07/2023,15:30,17:55,HV9009,145,172.0
Brussels,Ibiza,10/07/2023,15:35,18:00,HV9009,145,190.0
Brussels,Ibiza,11/07/2023,None,None,None,None,None
Brussels,Ibiza,12/07/2023,06:30,08:55,HV9009,145,153.0
Brussels,Ibiza,13/07/2023,None,None,None,None,None
Brussels,Ibiza,14/07/2023,16:50,19:15,HV9023,145,135.0
Brussels,Ibiza,15/07/2023,None,None,None,None,None
Brussels,Ibiza,16/07/2023,15:30,17:55,HV9009,145,208.0
Brussels,Ibiza,17/07/2023,15:35,18:00,HV9009,145,153.0
Brussels,Ibiza,18/07/2023,None,None,None,None,None
Brussels,Ibiza,19/07/2023,06:30,08:55,HV9009,145,153.0
Brussels,Ibiza,20/07/2023,None,None,None,None,None
Brussels,Ibiza,21/07/2023,16:50,19:15,HV9023,145,135.0
Brussels,Ibiza,22/07/2023,None,None,None,None,None
Brussels,Ibiza,23/07/2023,15:30,17:55,HV9009,145,153.0
Brussels,Ibiza,24/07/2023,15:35,18:00,HV9009,145,289.0
Brussels,Ibiza,25/07/2023,None,None,None,None,None
Brussels,Ibiza,26/07/2023,06:30,08:55,HV9009,145,135.0
Brussels,Ibiza,27/07/2023,None,None,None,None,None
Brussels,Ibiza,28/07/2023,16:50,19:15,HV9023,145,119.0
Brussels,Ibiza,29/07/2023,None,None,None,None,None
Brussels,Ibiza,30/07/2023,15:30,17:55,HV9009,145,190.0
Brussels,Ibiza,31/07/2023,15:35,18:00,HV9009,145,289.0
Brussels,Ibiza,01/08/2023,None,None,None,None,None
Brussels,Ibiza,02/08/2023,06:30,08:55,HV9009,145,146.0
Brussels,Ibiza,03/08/2023,None,None,None,None,None
Brussels,Ibiza,04/08/2023,16:50,19:15,HV9023,145,100.0
Brussels,Ibiza,05/08/2023,None,None,None,None,None
Brussels,Ibiza,06/08/2023,15:30,17:55,HV9009,145,100.0
Brussels,Ibiza,07/08/2023,15:35,18:00,HV9009,145,129.0
Brussels,Ibiza,08/08/2023,None,None,None,None,None
Brussels,Ibiza,09/08/2023,06:30,08:55,HV9009,145,88.0
Brussels,Ibiza,10/08/2023,None,None,None,None,None
Brussels,Ibiza,11/08/2023,16:50,19:15,HV9023,145,76.0
Brussels,Ibiza,12/08/2023,None,None,None,None,None
Brussels,Ibiza,13/08/2023,15:30,17:55,HV9009,145,100.0
Brussels,Ibiza,14/08/2023,15:35,18:00,HV9009,145,88.0
Brussels,Ibiza,15/08/2023,None,None,None,None,None
Brussels,Ibiza,16/08/2023,06:30,08:55,HV9009,145,76.0
Brussels,Ibiza,17/08/2023,None,None,None,None,None
Brussels,Ibiza,18/08/2023,16:50,19:15,HV9023,145,66.0
Brussels,Ibiza,19/08/2023,None,None,None,None,None
Brussels,Ibiza,20/08/2023,15:30,17:55,HV9009,145,88.0
Brussels,Ibiza,21/08/2023,15:35,18:00,HV9009,145,66.0
Brussels,Ibiza,22/08/2023,None,None,None,None,None
Brussels,Ibiza,23/08/2023,06:30,08:55,HV9009,145,100.0
Brussels,Ibiza,24/08/2023,None,None,None,None,None
Brussels,Ibiza,25/08/2023,16:50,19:15,HV9023,145,66.0
Brussels,Ibiza,26/08/2023,None,None,None,None,None
Brussels,Ibiza,27/08/2023,15:30,17:55,HV9009,145,44.0
Brussels,Ibiza,28/08/2023,06:30,08:55,HV9009,145,50.0
Brussels,Ibiza,29/08/2023,None,None,None,None,None
Brussels,Ibiza,30/08/2023,06:30,08:55,HV9009,145,66.0
Brussels,Ibiza,31/08/2023,None,None,None,None,None
Brussels,Ibiza,01/09/2023,16:50,19:15,HV9009,145,100.0
Brussels,Ibiza,02/09/2023,17:40,20:05,HV9013,145,76.0
Brussels,Ibiza,03/09/2023,None,None,None,None,None
Brussels,Ibiza,04/09/2023,06:30,08:55,HV9009,145,163.0
Brussels,Ibiza,05/09/2023,None,None,None,None,None
Brussels,Ibiza,06/09/2023,06:30,08:55,HV9009,145,182.0
Brussels,Ibiza,07/09/2023,None,None,None,None,None
Brussels,Ibiza,08/09/2023,16:50,19:15,HV9009,145,129.0
Brussels,Ibiza,09/09/2023,17:40,20:05,HV9013,145,100.0
Brussels,Ibiza,10/09/2023,None,None,None,None,None
Brussels,Ibiza,11/09/2023,06:30,08:55,HV9009,145,129.0
Brussels,Ibiza,12/09/2023,None,None,None,None,None
Brussels,Ibiza,13/09/2023,06:30,08:55,HV9009,145,129.0
Brussels,Ibiza,14/09/2023,None,None,None,None,None
Brussels,Ibiza,15/09/2023,16:50,19:15,HV9009,145,146.0
Brussels,Ibiza,16/09/2023,17:40,20:05,HV9013,145,100.0
Brussels,Ibiza,17/09/2023,None,None,None,None,None
Brussels,Ibiza,18/09/2023,06:30,08:55,HV9009,145,146.0
Brussels,Ibiza,19/09/2023,None,None,None,None,None
Brussels,Ibiza,20/09/2023,06:30,08:55,HV9009,145,163.0
Brussels,Ibiza,21/09/2023,None,None,None,None,None
Brussels,Ibiza,22/09/2023,16:50,19:15,HV9009,145,129.0
Brussels,Ibiza,23/09/2023,17:40,20:05,HV9013,145,76.0
Brussels,Ibiza,24/09/2023,None,None,None,None,None
Brussels,Ibiza,25/09/2023,06:30,08:55,HV9009,145,100.0
Brussels,Ibiza,26/09/2023,None,None,None,None,None
Brussels,Ibiza,27/09/2023,06:30,08:55,HV9009,145,114.0
Brussels,Ibiza,28/09/2023,None,None,None,None,None
Brussels,Ibiza,29/09/2023,16:50,19:15,HV9009,145,146.0
Brussels,Ibiza,30/09/2023,17:40,20:05,HV9013,145,66.0
Brussels,Malaga,01/04/2023,None,None,None,None,None
Brussels,Malaga,02/04/2023,None,None,None,None,None
Brussels,Malaga,03/04/2023,None,None,None,None,None
Brussels,Malaga,04/04/2023,None,None,None,None,None
Brussels,Malaga,05/04/2023,None,None,None,None,None
Brussels,Malaga,06/04/2023,None,None,None,None,None
Brussels,Malaga,07/04/2023,None,None,None,None,None
Brussels,Malaga,08/04/2023,None,None,None,None,None
Brussels,Malaga,09/04/2023,None,None,None,None,None
Brussels,Malaga,10/04/2023,None,None,None,None,None
Brussels,Malaga,11/04/2023,None,None,None,None,None
Brussels,Malaga,12/04/2023,None,None,None,None,None
Brussels,Malaga,13/04/2023,None,None,None,None,None
Brussels,Malaga,14/04/2023,None,None,None,None,None
Brussels,Malaga,15/04/2023,None,None,None,None,None
Brussels,Malaga,16/04/2023,None,None,None,None,None
Brussels,Malaga,17/04/2023,None,None,None,None,None
Brussels,Malaga,18/04/2023,None,None,None,None,None
Brussels,Malaga,19/04/2023,None,None,None,None,None
Brussels,Malaga,20/04/2023,None,None,None,None,None
Brussels,Malaga,21/04/2023,None,None,None,None,None
Brussels,Malaga,22/04/2023,None,None,None,None,None
Brussels,Malaga,23/04/2023,None,None,None,None,None
Brussels,Malaga,24/04/2023,None,None,None,None,None
Brussels,Malaga,25/04/2023,None,None,None,None,None
Brussels,Malaga,26/04/2023,None,None,None,None,None
Brussels,Malaga,27/04/2023,None,None,None,None,None
Brussels,Malaga,28/04/2023,None,None,None,None,None
Brussels,Malaga,29/04/2023,None,None,None,None,None
Brussels,Malaga,30/04/2023,None,None,None,None,None
Brussels,Malaga,01/05/2023,None,None,None,None,None
Brussels,Malaga,02/05/2023,None,None,None,None,None
Brussels,Malaga,03/05/2023,None,None,None,None,None
Brussels,Malaga,04/05/2023,None,None,None,None,None
Brussels,Malaga,05/05/2023,None,None,None,None,None
Brussels,Malaga,06/05/2023,None,None,None,None,None
Brussels,Malaga,07/05/2023,None,None,None,None,None
Brussels,Malaga,08/05/2023,None,None,None,None,None
Brussels,Malaga,09/05/2023,None,None,None,None,None
Brussels,Malaga,10/05/2023,None,None,None,None,None
Brussels,Malaga,11/05/2023,None,None,None,None,None
Brussels,Malaga,12/05/2023,None,None,None,None,None
Brussels,Malaga,13/05/2023,None,None,None,None,None
Brussels,Malaga,14/05/2023,None,None,None,None,None
Brussels,Malaga,15/05/2023,None,None,None,None,None
Brussels,Malaga,16/05/2023,None,None,None,None,None
Brussels,Malaga,17/05/2023,None,None,None,None,None
Brussels,Malaga,18/05/2023,None,None,None,None,None
Brussels,Malaga,19/05/2023,None,None,None,None,None
Brussels,Malaga,20/05/2023,None,None,None,None,None
Brussels,Malaga,21/05/2023,None,None,None,None,None
Brussels,Malaga,22/05/2023,None,None,None,None,None
Brussels,Malaga,23/05/2023,None,None,None,None,None
Brussels,Malaga,24/05/2023,None,None,None,None,None
Brussels,Malaga,25/05/2023,None,None,None,None,None
Brussels,Malaga,26/05/2023,None,None,None,None,None
Brussels,Malaga,27/05/2023,None,None,None,None,None
Brussels,Malaga,28/05/2023,None,None,None,None,None
Brussels,Malaga,29/05/2023,None,None,None,None,None
Brussels,Malaga,30/05/2023,None,None,None,None,None
Brussels,Malaga,31/05/2023,None,None,None,None,None
Brussels,Malaga,01/06/2023,None,None,None,None,None
Brussels,Malaga,02/06/2023,None,None,None,None,None
Brussels,Malaga,03/06/2023,None,None,None,None,None
Brussels,Malaga,04/06/2023,None,None,None,None,None
Brussels,Malaga,05/06/2023,None,None,None,None,None
Brussels,Malaga,06/06/2023,None,None,None,None,None
Brussels,Malaga,07/06/2023,None,None,None,None,None
Brussels,Malaga,08/06/2023,None,None,None,None,None
Brussels,Malaga,09/06/2023,None,None,None,None,None
Brussels,Malaga,10/06/2023,None,None,None,None,None
Brussels,Malaga,11/06/2023,None,None,None,None,None
Brussels,Malaga,12/06/2023,None,None,None,None,None
Brussels,Malaga,13/06/2023,None,None,None,None,None
Brussels,Malaga,14/06/2023,None,None,None,None,None
Brussels,Malaga,15/06/2023,None,None,None,None,None
Brussels,Malaga,16/06/2023,None,None,None,None,None
Brussels,Malaga,17/06/2023,None,None,None,None,None
Brussels,Malaga,18/06/2023,None,None,None,None,None
Brussels,Malaga,19/06/2023,None,None,None,None,None
Brussels,Malaga,20/06/2023,None,None,None,None,None
Brussels,Malaga,21/06/2023,None,None,None,None,None
Brussels,Malaga,22/06/2023,None,None,None,None,None
Brussels,Malaga,23/06/2023,None,None,None,None,None
Brussels,Malaga,24/06/2023,None,None,None,None,None
Brussels,Malaga,25/06/2023,None,None,None,None,None
Brussels,Malaga,26/06/2023,None,None,None,None,None
Brussels,Malaga,27/06/2023,None,None,None,None,None
Brussels,Malaga,28/06/2023,None,None,None,None,None
Brussels,Malaga,29/06/2023,None,None,None,None,None
Brussels,Malaga,30/06/2023,16:00,18:50,HV9033,170,184.0
Brussels,Malaga,01/07/2023,None,None,None,None,None
Brussels,Malaga,02/07/2023,17:05,19:55,HV9033,170,167.0
Brussels,Malaga,03/07/2023,07:30,10:20,HV9033,170,167.0
Brussels,Malaga,04/07/2023,15:55,18:45,HV9033,170,152.0
Brussels,Malaga,05/07/2023,17:05,19:55,HV9031,170,138.0
Brussels,Malaga,06/07/2023,16:45,19:35,HV9033,170,167.0
Brussels,Malaga,07/07/2023,16:00,18:50,HV9033,170,184.0
Brussels,Malaga,08/07/2023,None,None,None,None,None
Brussels,Malaga,09/07/2023,17:05,19:55,HV9033,170,184.0
Brussels,Malaga,10/07/2023,07:30,10:20,HV9033,170,184.0
Brussels,Malaga,11/07/2023,15:55,18:45,HV9033,170,152.0
Brussels,Malaga,12/07/2023,17:05,19:55,HV9031,170,152.0
Brussels,Malaga,13/07/2023,16:45,19:35,HV9033,170,167.0
Brussels,Malaga,14/07/2023,16:00,18:50,HV9033,170,184.0
Brussels,Malaga,15/07/2023,None,None,None,None,None
Brussels,Malaga,16/07/2023,17:05,19:55,HV9033,170,184.0
Brussels,Malaga,17/07/2023,07:30,10:20,HV9033,170,238.0
Brussels,Malaga,18/07/2023,15:55,18:45,HV9033,170,167.0
Brussels,Malaga,19/07/2023,17:05,19:55,HV9031,170,167.0
Brussels,Malaga,20/07/2023,16:45,19:35,HV9033,170,167.0
Brussels,Malaga,21/07/2023,16:00,18:50,HV9033,170,201.0
Brussels,Malaga,22/07/2023,None,None,None,None,None
Brussels,Malaga,23/07/2023,17:05,19:55,HV9033,170,167.0
Brussels,Malaga,24/07/2023,07:30,10:20,HV9033,170,184.0
Brussels,Malaga,25/07/2023,15:55,18:45,HV9033,170,138.0
Brussels,Malaga,26/07/2023,17:05,19:55,HV9031,170,124.0
Brussels,Malaga,27/07/2023,16:45,19:35,HV9033,170,152.0
Brussels,Malaga,28/07/2023,16:00,18:50,HV9033,170,152.0
Brussels,Malaga,29/07/2023,None,None,None,None,None
Brussels,Malaga,30/07/2023,17:05,19:55,HV9033,170,152.0
Brussels,Malaga,31/07/2023,07:30,10:20,HV9033,170,152.0
Brussels,Malaga,01/08/2023,15:55,18:45,HV9033,170,135.0
Brussels,Malaga,02/08/2023,17:05,19:55,HV9031,170,109.0
Brussels,Malaga,03/08/2023,16:45,19:35,HV9033,170,109.0
Brussels,Malaga,04/08/2023,16:00,18:50,HV9033,170,122.0
Brussels,Malaga,05/08/2023,None,None,None,None,None
Brussels,Malaga,06/08/2023,17:05,19:55,HV9033,170,97.0
Brussels,Malaga,07/08/2023,07:30,10:20,HV9033,170,109.0
Brussels,Malaga,08/08/2023,15:55,18:45,HV9033,170,97.0
Brussels,Malaga,09/08/2023,17:05,19:55,HV9031,170,97.0
Brussels,Malaga,10/08/2023,16:45,19:35,HV9033,170,109.0
Brussels,Malaga,11/08/2023,16:00,18:50,HV9033,170,97.0
Brussels,Malaga,12/08/2023,None,None,None,None,None
Brussels,Malaga,13/08/2023,17:05,19:55,HV9033,170,97.0
Brussels,Malaga,14/08/2023,07:30,10:20,HV9033,170,122.0
Brussels,Malaga,15/08/2023,15:55,18:45,HV9033,170,87.0
Brussels,Malaga,16/08/2023,17:05,19:55,HV9031,170,78.0
Brussels,Malaga,17/08/2023,16:45,19:35,HV9033,170,97.0
Brussels,Malaga,18/08/2023,16:00,18:50,HV9033,170,109.0
Brussels,Malaga,19/08/2023,None,None,None,None,None
Brussels,Malaga,20/08/2023,17:05,19:55,HV9033,170,87.0
Brussels,Malaga,21/08/2023,07:30,10:20,HV9033,170,87.0
Brussels,Malaga,22/08/2023,15:55,18:45,HV9033,170,54.0
Brussels,Malaga,23/08/2023,17:05,19:55,HV9031,170,54.0
Brussels,Malaga,24/08/2023,16:45,19:35,HV9033,170,61.0
Brussels,Malaga,25/08/2023,16:00,18:50,HV9033,170,61.0
Brussels,Malaga,26/08/2023,None,None,None,None,None
Brussels,Malaga,27/08/2023,17:05,19:55,HV9033,170,54.0
Brussels,Malaga,28/08/2023,None,None,None,None,None
Brussels,Malaga,29/08/2023,15:25,18:15,HV9033,170,44.0
Brussels,Malaga,30/08/2023,17:05,19:55,HV9031,170,44.0
Brussels,Malaga,31/08/2023,07:30,10:20,HV9033,170,61.0
Brussels,Malaga,01/09/2023,16:15,19:05,HV9033,170,87.0
Brussels,Malaga,02/09/2023,None,None,None,None,None
Brussels,Malaga,03/09/2023,15:20,18:10,HV9033,170,78.0
Brussels,Malaga,04/09/2023,None,None,None,None,None
Brussels,Malaga,05/09/2023,15:25,18:15,HV9033,170,68.0
Brussels,Malaga,06/09/2023,17:05,19:55,HV9031,170,54.0
Brussels,Malaga,07/09/2023,07:30,10:20,HV9033,170,97.0
Brussels,Malaga,08/09/2023,16:15,19:05,HV9033,170,78.0
Brussels,Malaga,09/09/2023,None,None,None,None,None
Brussels,Malaga,10/09/2023,15:20,18:10,HV9033,170,78.0
Brussels,Malaga,11/09/2023,None,None,None,None,None
Brussels,Malaga,12/09/2023,15:25,18:15,HV9033,170,68.0
Brussels,Malaga,13/09/2023,17:05,19:55,HV9031,170,61.0
Brussels,Malaga,14/09/2023,07:30,10:20,HV9033,170,109.0
Brussels,Malaga,15/09/2023,16:15,19:05,HV9033,170,97.0
Brussels,Malaga,16/09/2023,None,None,None,None,None
Brussels,Malaga,17/09/2023,15:20,18:10,HV9033,170,68.0
Brussels,Malaga,18/09/2023,None,None,None,None,None
Brussels,Malaga,19/09/2023,15:25,18:15,HV9033,170,54.0
Brussels,Malaga,20/09/2023,17:05,19:55,HV9031,170,61.0
Brussels,Malaga,21/09/2023,07:30,10:20,HV9033,170,97.0
Brussels,Malaga,22/09/2023,16:15,19:05,HV9033,170,97.0
Brussels,Malaga,23/09/2023,None,None,None,None,None
Brussels,Malaga,24/09/2023,15:20,18:10,HV9033,170,68.0
Brussels,Malaga,25/09/2023,None,None,None,None,None
Brussels,Malaga,26/09/2023,15:25,18:15,HV9033,170,49.0
Brussels,Malaga,27/09/2023,17:05,19:55,HV9031,170,54.0
Brussels,Malaga,28/09/2023,07:30,10:20,HV9033,170,109.0
Brussels,Malaga,29/09/2023,16:15,19:05,HV9033,170,97.0
Brussels,Malaga,30/09/2023,None,None,None,None,None
Brussels,Tenerife,01/04/2023,None,None,None,None,None
Brussels,Tenerife,02/04/2023,None,None,None,None,None
Brussels,Tenerife,03/04/2023,None,None,None,None,None
Brussels,Tenerife,04/04/2023,None,None,None,None,None
Brussels,Tenerife,05/04/2023,None,None,None,None,None
Brussels,Tenerife,06/04/2023,None,None,None,None,None
Brussels,Tenerife,07/04/2023,None,None,None,None,None
Brussels,Tenerife,08/04/2023,None,None,None,None,None
Brussels,Tenerife,09/04/2023,None,None,None,None,None
Brussels,Tenerife,10/04/2023,None,None,None,None,None
Brussels,Tenerife,11/04/2023,None,None,None,None,None
Brussels,Tenerife,12/04/2023,None,None,None,None,None
Brussels,Tenerife,13/04/2023,None,None,None,None,None
Brussels,Tenerife,14/04/2023,None,None,None,None,None
Brussels,Tenerife,15/04/2023,None,None,None,None,None
Brussels,Tenerife,16/04/2023,None,None,None,None,None
Brussels,Tenerife,17/04/2023,None,None,None,None,None
Brussels,Tenerife,18/04/2023,None,None,None,None,None
Brussels,Tenerife,19/04/2023,None,None,None,None,None
Brussels,Tenerife,20/04/2023,None,None,None,None,None
Brussels,Tenerife,21/04/2023,None,None,None,None,None
Brussels,Tenerife,22/04/2023,None,None,None,None,None
Brussels,Tenerife,23/04/2023,None,None,None,None,None
Brussels,Tenerife,24/04/2023,None,None,None,None,None
Brussels,Tenerife,25/04/2023,None,None,None,None,None
Brussels,Tenerife,26/04/2023,None,None,None,None,None
Brussels,Tenerife,27/04/2023,None,None,None,None,None
Brussels,Tenerife,28/04/2023,None,None,None,None,None
Brussels,Tenerife,29/04/2023,None,None,None,None,None
Brussels,Tenerife,30/04/2023,None,None,None,None,None
Brussels,Tenerife,01/05/2023,None,None,None,None,None
Brussels,Tenerife,02/05/2023,None,None,None,None,None
Brussels,Tenerife,03/05/2023,None,None,None,None,None
Brussels,Tenerife,04/05/2023,None,None,None,None,None
Brussels,Tenerife,05/05/2023,None,None,None,None,None
Brussels,Tenerife,06/05/2023,None,None,None,None,None
Brussels,Tenerife,07/05/2023,None,None,None,None,None
Brussels,Tenerife,08/05/2023,None,None,None,None,None
Brussels,Tenerife,09/05/2023,None,None,None,None,None
Brussels,Tenerife,10/05/2023,None,None,None,None,None
Brussels,Tenerife,11/05/2023,None,None,None,None,None
Brussels,Tenerife,12/05/2023,None,None,None,None,None
Brussels,Tenerife,13/05/2023,None,None,None,None,None
Brussels,Tenerife,14/05/2023,None,None,None,None,None
Brussels,Tenerife,15/05/2023,None,None,None,None,None
Brussels,Tenerife,16/05/2023,None,None,None,None,None
Brussels,Tenerife,17/05/2023,None,None,None,None,None
Brussels,Tenerife,18/05/2023,None,None,None,None,None
Brussels,Tenerife,19/05/2023,None,None,None,None,None
Brussels,Tenerife,20/05/2023,None,None,None,None,None
